document_id,user_id,viewed_at,document_title,course_name,university_name,category_id,category_name,premium,rating,pages,word_count,ID,Name,Last Name,Passport Number
3332576,12057728,2020-11-30 22:02:03,Exphil 1 (filosofi) - oppsummering,Examen philosophicum,Universitetet i Oslo,7,Summaries,1,22,20,5632,441,Margaret,Rodriguez,1073760925
4758150,13115418,2020-11-30 22:01:54,Bedriftsøkonomi og finans formler,Bedriftsøkonomi og finans,Handelshøyskolen BI,5,Other,1,6,6,816,442,John,Lewis,5869072412
7383390,13177014,2020-11-30 22:01:42,"Eksamen 4 November 2019, svar",Helsepsykologi,Universitetet i Oslo,4,Past exams,0,1,10,2944,443,Nicole,Johnson,522943306
2098853,11307896,2020-11-30 22:01:35,"Bedriften - Kompendium, fra jon",Bedriften,Handelshøyskolen BI,7,Summaries,1,11,58,12720,444,Teresa,Matthews,3539672175
2098853,11307896,2020-11-30 22:01:35,"Bedriften - Kompendium, fra jon",Bedriften,Handelshøyskolen BI,7,Summaries,1,11,58,12720,445,Ashley,Henderson,4366516414
4029788,9377942,2020-11-30 22:01:32,Samfunnsvitenskapelig metode,Samfunnsvitenskapelig metode,Oslomet - storbyuniversitetet,7,Summaries,0,3,46,14756,446,Chris,Thompson,2677536194
6318087,11168874,2020-11-30 22:01:31,Løsninger PÅ Egeninteressen,Samfunnsøkonomi,Handelshøyskolen BI,6,Practical,0,0,1,292,447,Lucas,Bowen,8054049865
341038,12926882,2020-11-30 22:01:31,"Summary, Rosalind Hursthouse: En dydsetisk tilnærming til abort",Examen philosophicum,Universitetet i Oslo,7,Summaries,0,19,8,1633,448,Michael,Cole,5567970928
2036442,13116570,2020-11-30 22:01:25,Kortsvar-bedriften - Sammendrag Bedriften,Bedriften,Handelshøyskolen BI,7,Summaries,1,228,21,5567,449,Samantha,Cross,8908966552
9111310,11168874,2020-11-30 22:01:23,Egeninteressens problem,Bedriften,Handelshøyskolen BI,7,Summaries,0,0,7,2099,450,Richard,Dawson,5383697899
3605227,12645078,2020-11-30 22:01:16,Kapittel 17. huden,"Anatomi, fysiologi og biokjemi",Oslomet - storbyuniversitetet,3,Lecture notes,0,0,5,1008,451,Jennifer,Jimenez,9076139605
7268989,13195862,2020-11-30 22:01:10,KKK notater til eksamen,"Kunst, kultur og  kreativitet",Universitetet i Stavanger,7,Summaries,0,4,63,24049,452,Donna,Yu,8144224666
6116277,12680820,2020-11-30 22:01:04,Kortsvarspørsmål bedriften 2018,Bedriften,Handelshøyskolen BI,7,Summaries,1,0,57,20745,453,Shawn,Gonzales,8662091924
9719270,11348758,2020-11-30 22:01:02,Natur helse og beveglse 2020,"Natur, helse og bevegelse",Oslomet - storbyuniversitetet,4,Past exams,0,0,10,2153,454,Daniel,Nelson,3935785687
6557598,12770542,2020-11-30 22:00:55,Eksamensbesvarelse ExPhil - Karakter A,Examen philosophicum,Universitetet i Oslo,4,Past exams,1,5,8,1964,455,Breanna,Michael,2784179463
6437728,9025320,2020-11-30 22:00:47,Platon - Kort sammendrag,Examen philosophicum,Universitetet i Oslo,7,Summaries,0,2,3,763,456,David,Reyes,4238452285
6539581,11348758,2020-11-30 22:00:44,NHB øvingspørsmål til eksamen 2019,"Natur, helse og bevegelse",Oslomet - storbyuniversitetet,4,Past exams,1,2,6,1896,457,Richard,Bennett,3047110234
9312525,13065256,2020-11-30 22:00:27,Kompetansemål + svar HIS3410,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,7,27,8881,458,Theresa,Buck,5234202392
6442243,8422132,2020-11-30 22:00:24,Samfunnsøkonomi (SØK 3442),Samfunnsøkonomi,Handelshøyskolen BI,3,Lecture notes,1,8,41,4714,459,Joshua,Smith,1886735138
6557598,12436006,2020-11-30 22:00:16,Eksamensbesvarelse ExPhil - Karakter A,Examen philosophicum,Universitetet i Oslo,4,Past exams,1,5,8,1964,460,Dylan,White,1551778627
6116277,11576454,2020-11-30 22:00:13,Kortsvarspørsmål bedriften 2018,Bedriften,Handelshøyskolen BI,7,Summaries,1,0,57,20745,461,Donald,Williams,7013944480
6067862,11576454,2020-11-30 22:00:11,Rett utskrift bedriften,Bedriften,Handelshøyskolen BI,7,Summaries,0,0,20,5540,462,Andrea,York,7489000249
4700523,12235478,2020-11-30 22:00:03,Spørsmål og svar fra tidligere eksamener,Prosjektledelse,Handelshøyskolen BI,7,Summaries,1,7,13,2311,463,Christopher,Bell,7131921468
2108925,13115418,2020-11-30 21:59:55,Formelark Finans,Finans,Handelshøyskolen BI,7,Summaries,1,22,4,175,464,Rebecca,Lewis,6137241309
2098854,12202770,2020-11-30 21:59:43,Forklaring kunnskapsmål bedriften,Bedriften,Handelshøyskolen BI,5,Other,1,7,17,6204,465,Christopher,Brown,4161391761
4629459,13195862,2020-11-30 21:59:33,KKK eksamen Svar på spørsmål,"Kunst, kultur og kreativitet 2",Universitetet i Sørøst-Norge,7,Summaries,0,8,11,2686,466,Christopher,Salazar,5762445939
3241119,12645078,2020-11-30 21:59:19,2. Huden,"Anatomi, fysiologi og biokjemi",Oslomet - storbyuniversitetet,6,Practical,0,0,1,176,467,Margaret,Evans,1953415850
3994890,13204972,2020-11-30 21:59:04,Skjelettet, BiokjemiÅr 2,Universitetet i Stavanger,7,Summaries,0,1,7,1147,468,Jacqueline,Howard,4923076314
3959132,9515084,2020-11-30 21:58:52,Rettslære-innelvering,Rettslære,Universitetet i Sørøst-Norge,8,Mandatory assignments,0,0,5,1433,469,Melissa,Bartlett,6459537298
6505087,11174852,2020-11-30 21:58:42,11 innovasjon i bedriftens omgivelser,Bedriften,Handelshøyskolen BI,6,Practical,1,4,4,971,470,Sarah,Gomez,8352992625
321671,13104172,2020-11-30 21:58:30,"Exam, Analyse av mellomspråktekst",Innføring i norsk som andrespråk,Universitetet i Oslo,4,Past exams,1,3,4,1265,471,Kristi,Coleman,9844614120
3954798,12645078,2020-11-30 21:58:25,Svar på læringsutbytte i Genetikk,Sykepleie,Universitetet i Sørøst-Norge,5,Other,0,3,4,1126,472,Regina,Johnson,9365085194
10306551,13025492,2020-11-30 21:58:18,EXHPIL03- eksamen 2019,Examen philosophicum,Universitetet i Oslo,4,Past exams,0,0,6,1442,473,Nathan,Fischer,8955634585
3418282,13204972,2020-11-30 21:58:12,Skjelettet- Overekstremitet,Anatomi og fysiologi,Oslomet - storbyuniversitetet,7,Summaries,0,5,26,2590,474,Stephanie,Romero,9481836555
2219735,12235478,2020-11-30 21:58:00,Oppsummering - Sammendrag Prosjektledelse,Prosjektledelse,Handelshøyskolen BI,7,Summaries,1,9,15,1356,475,Curtis,White,4480513792
10395578,13025492,2020-11-30 21:57:55,Fysikk,Examen philosophicum,Universitetet i Oslo,3,Lecture notes,0,0,7,881,476,Richard,Porter,9011501475
4588876,13198750,2020-11-30 21:57:52,Exphil - Karakter: b,Examen philosophicum,Universitetet i Oslo,10,Essays,0,0,8,3105,477,Heidi,Wright,4917348848
10395584,13025492,2020-11-30 21:57:38,Biologi,Examen philosophicum,Universitetet i Oslo,3,Lecture notes,1,0,3,741,478,Danielle,Hensley,768819194
7968789,12926882,2020-11-30 21:57:38,"Dydsetikk og abort, Hursthouse",Examen philosophicum,Universitetet i Oslo,8,Mandatory assignments,1,3,6,929,479,Sarah,Carroll,392043490
10231471,13204762,2020-11-30 21:57:31,Tips for å skrive Exphile oppgaver,Examen philosophicum,Universitetet i Oslo,5,Other,0,0,9,1839,480,Angela,Gordon,7072423269
7041325,13025492,2020-11-30 21:57:19,"Modul 4 David Hume - Foredragsnotater 5,6",Examen philosophicum,Universitetet i Oslo,3,Lecture notes,1,1,4,1403,481,Nicole,Thompson,6324331401
2091215,12805886,2020-11-30 21:57:16,Biologisk psykologi I sammendrag,Biologisk psykologi I,Norges teknisk-naturvitenskapelige universitet,7,Summaries,1,31,20,8586,482,Christina,Stone,2571230911
9175833,13201920,2020-11-30 21:57:04,Kortsvar bedriften 1,Bedriften,Handelshøyskolen BI,9,Tutorial work,1,0,5,1350,483,Cheryl,Wilson,855737048
7912570,12820726,2020-11-30 21:57:04,"A besvarelse, samfunnsansvaret til en bedrift",Etikk og samfunnsansvar,Universitetet i Sørøst-Norge,4,Past exams,0,4,3,1947,484,Jacob,Chang,4683872667
2112823,13025492,2020-11-30 21:56:55,SprÅk OG Argumentasjon,Examen philosophicum - seminarmodell,Universitetet i Bergen,7,Summaries,1,15,21,4298,485,William,Schaefer,3112525494
2185792,13025492,2020-11-30 21:56:39,Oppsummering av Ex. phil,"Examen philosophicum, Tromsøvarianten",Norges Arktiske Universitet,7,Summaries,0,9,6,552,486,Valerie,Murphy,5274157798
10230725,11838184,2020-11-30 21:56:36,Statens hjelpende hånd,Bedriften,Handelshøyskolen BI,9,Tutorial work,1,0,8,2379,487,Jeanne,Stephens,4991047415
3963465,12936632,2020-11-30 21:56:35,Eksamen - øving - Sammendrag Mikroøkonomi,Mikroøkonomi,Universitetet i Sørøst-Norge,7,Summaries,0,8,20,2968,488,Dana,Wheeler,9964255655
3954796,12645078,2020-11-30 21:56:28,svar på læringsutbytte om Forplantningsorganene,Sykepleie,Universitetet i Sørøst-Norge,5,Other,0,3,23,1917,489,Garrett,Perez,9212045108
8304587,13204762,2020-11-30 21:56:26,Hjemmeeksamen Exphil 2019,Examen philosophicum,Universitetet i Oslo,4,Past exams,1,0,5,911,490,Amy,Dawson,8503938797
3424441,13025492,2020-11-30 21:56:19,Innlevering 1,Examen philosophicum,Universitetet i Oslo,10,Essays,0,9,2,662,491,Adam,Decker,6373133460
7988180,13065256,2020-11-30 21:56:13,Bedriften-Kap - Sammendrag fra kapittelet,Bedriften,Handelshøyskolen BI,7,Summaries,0,0,4,930,492,Carla,Ashley,7426715889
5927338,12968568,2020-11-30 21:56:08,Met102 eksamen - Sammendrag Samfunnsvitskapleg metode,Samfunnsvitskapleg metode,Universitetet i Bergen,7,Summaries,1,8,34,5680,493,Valerie,Johnson,810888640
3846356,11348758,2020-11-30 21:56:08,Forelesning lys og vann,"Natur, helse og bevegelse",Oslomet - storbyuniversitetet,3,Lecture notes,0,1,5,1345,494,Holly,Flores,8899079891
10022822,13204762,2020-11-30 21:56:04,Eksamensforberedelse Exphil 03,Examen philosophicum,Universitetet i Oslo,5,Other,1,0,10,1855,495,Henry,King,3572717727
3325166,13198750,2020-11-30 21:56:02,"Vangen, Exphil - Karakter: B",Examen philosophicum,Universitetet i Oslo,10,Essays,1,5,10,2752,496,Alex,Anderson,4896233315
3164566,13154408,2020-11-30 21:55:59,Kortsvar oppg 5,Bedriften,Handelshøyskolen BI,7,Summaries,1,4,2,459,497,Andrew,Johnston,1290158250
6493608,13204762,2020-11-30 21:55:57,Exphil sammendrag-kopi,Examen philosophicum,Universitetet i Oslo,7,Summaries,0,0,15,3726,498,Amanda,Murray,9015922920
2036442,12820726,2020-11-30 21:55:54,Kortsvar-bedriften - Sammendrag Bedriften,Bedriften,Handelshøyskolen BI,7,Summaries,1,228,21,5567,499,Derek,Crane,2907051173
4588876,13204762,2020-11-30 21:55:51,Exphil - Karakter: b,Examen philosophicum,Universitetet i Oslo,10,Essays,0,0,8,3105,500,Kenneth,Campbell,3037747763
2233295,11346808,2020-11-30 21:55:45,Kap 9 - Globalisering og multinasjonale selskaper,Bedriften,Handelshøyskolen BI,7,Summaries,0,0,5,824,501,Kelly,Schneider,600975612
2219306,11346808,2020-11-30 21:55:29,#9 Globalisering og multinasjonale bedrifter,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,3,7,1094,502,Sara,Reid,7222144816
8491603,13204762,2020-11-30 21:55:22,Exphil Sammendrag,Examen philosophicum,Universitetet i Oslo,3,Lecture notes,1,0,23,10776,503,Kylie,Hughes,2445424662
3973566,13025492,2020-11-30 21:55:17,Etikk,Examen philosophicum,Universitetet i Agder,3,Lecture notes,0,0,9,2243,504,Alicia,James,5541733351
3973566,13025492,2020-11-30 21:55:17,Etikk,Examen philosophicum,Universitetet i Agder,3,Lecture notes,0,0,9,2243,505,Tim,Miller,3263738130
6446821,13204762,2020-11-30 21:55:07,Exphil,Examen philosophicum,Universitetet i Oslo,6,Practical,0,0,14,1836,506,Maxwell,Patrick,8793706196
10377388,13198750,2020-11-30 21:54:58,Exphil eksamen vår 2020 argumenterende tekst,Examen philosophicum,Universitetet i Oslo,4,Past exams,0,0,5,1054,507,Christine,Jones,3315466186
3930113,10891402,2020-11-30 21:54:47,Refelksjonsnotat e5 sykehjem,Sykepleie,Universitetet i Sørøst-Norge,6,Practical,0,2,11,1399,508,Daniel,Hale,2307072464
8098298,11283210,2020-11-30 21:54:42,Egeninteressens problem,Bedriften,Handelshøyskolen BI,3,Lecture notes,0,0,4,689,509,Angela,Hayden,6080918064
6372760,13174440,2020-11-30 21:54:40,Finans arb-krav 3 (m:løsninger),Finans,Handelshøyskolen BI,8,Mandatory assignments,0,0,6,1072,510,Nathan,Roth,8343411973
3963459,10187090,2020-11-30 21:54:39,Øving til mikroøkonomi,Mikroøkonomi,Universitetet i Sørøst-Norge,3,Lecture notes,0,5,2,434,511,James,Davis,8506702989
5735701,11283210,2020-11-30 21:54:38,Egeninteressens problem,Bedriften,Handelshøyskolen BI,3,Lecture notes,0,-2,4,598,512,Sabrina,Norman,8666795709
2047254,12436006,2020-11-30 21:54:36,"Eksamen 10 August 2017, spørsmål og svar",Exphil,Universitetet i Stavanger,4,Past exams,0,2,8,2158,513,Jamie,Mckenzie,1836014124
6090062,13204762,2020-11-30 21:54:31,Argumenterende tekst,Examen philosophicum,Universitetet i Oslo,8,Mandatory assignments,1,5,3,890,514,Michael,Young,9502243819
10312943,5780180,2020-11-30 21:54:30,"Eksamen, markedsføringsledelse - NØGNE Ø (B-besvarelse)",Markedsføringsledelse,Handelshøyskolen BI,4,Past exams,1,1,44,10337,515,Morgan,Mccarty,8529696312
6541679,12679896,2020-11-30 21:54:24,Interessenter og interessentanalyse,Strategi,Handelshøyskolen BI,3,Lecture notes,1,2,2,425,516,Jason,Jensen,5761094384
6657687,13204762,2020-11-30 21:54:13,Exphil sammendrag - notater av filosofer,Examen philosophicum for medisin,Norges teknisk-naturvitenskapelige universitet,3,Lecture notes,1,3,15,3726,517,Michelle,Cannon,5310746835
6165671,9515084,2020-11-30 21:54:15,Notater Rettslære Eksamen 25,Rettslære,Universitetet i Sørøst-Norge,3,Lecture notes,0,0,6,1841,518,Yvonne,Glass,5265646183
4481586,13204972,2020-11-30 21:54:10,Muskler og Skjelett - Sammendrag Menneskekroppen,"Anatomi, fysiologi, genetikk og ernæring og mikrobiologi",Høgskulen på Vestlandet,7,Summaries,0,0,7,1997,519,Julia,Smith,3435926396
3930113,10891402,2020-11-30 21:54:03,Refelksjonsnotat e5 sykehjem,Sykepleie,Universitetet i Sørøst-Norge,6,Practical,0,2,11,1399,520,Charles,Wise,2273691825
2036442,12905390,2020-11-30 21:53:46,Kortsvar-bedriften - Sammendrag Bedriften,Bedriften,Handelshøyskolen BI,7,Summaries,1,228,21,5567,521,John,Carter,8106214656
4060080,10891402,2020-11-30 21:53:44,Praktiske prosedyrer for faget VIT210,Sykepleie,Universitetet i Sørøst-Norge,6,Practical,0,2,26,8719,522,Matthew,Roberts,5323043719
3930113,10891402,2020-11-30 21:53:31,Refelksjonsnotat e5 sykehjem,Sykepleie,Universitetet i Sørøst-Norge,6,Practical,0,2,11,1399,523,Veronica,Ware,5627654741
3930113,10891402,2020-11-30 21:53:18,Refelksjonsnotat e5 sykehjem,Sykepleie,Universitetet i Sørøst-Norge,6,Practical,0,2,11,1399,524,Joseph,Baker,4750003925
2785153,13204762,2020-11-30 21:53:18,Oppsummeringer Flex Phil,Examen philosophicum,Universitetet i Oslo,3,Lecture notes,1,2,4,1539,525,Philip,Clark,7142106516
5597317,11551116,2020-11-30 21:53:17,"Eksamen 4 Desember 2018, spørsmål og svar",Bedriften,Handelshøyskolen BI,4,Past exams,0,0,8,1932,526,Lynn,Flores,211479658
323291,13204762,2020-11-30 21:53:05,"Summary -  Plato, Aristotle, Descrates, Hume, Kant",Examen philosophicum,Universitetet i Oslo,7,Summaries,1,15,64,15587,527,James,Williams,1061416334
10168828,5780180,2020-11-30 21:53:02,Møbelmarkedet,Markedsføringsledelse,Handelshøyskolen BI,6,Practical,1,1,6,1896,528,Ashley,Gates,3536243833
6557598,12159066,2020-11-30 21:53:02,Eksamensbesvarelse ExPhil - Karakter A,Examen philosophicum,Universitetet i Oslo,4,Past exams,1,5,8,1964,529,Anthony,Walker,1240108397
3332577,9833888,2020-11-30 21:53:01,Exphil 2 (etikk) - oppsummering,Examen philosophicum,Universitetet i Oslo,7,Summaries,1,14,4,1319,530,John,Martinez,1221534286
3930113,10891402,2020-11-30 21:52:59,Refelksjonsnotat e5 sykehjem,Sykepleie,Universitetet i Sørøst-Norge,6,Practical,0,2,11,1399,531,Katherine,Edwards,9518357353
10307187,13205250,2020-11-30 21:52:50,STV1400 øvningsark - :-),Offentlig politikk og administrasjon 1 (innføringsemne),Universitetet i Oslo,7,Summaries,1,2,40,11558,532,George,West,7720358036
3930113,10891402,2020-11-30 21:52:47,Refelksjonsnotat e5 sykehjem,Sykepleie,Universitetet i Sørøst-Norge,6,Practical,0,2,11,1399,533,Elizabeth,Hart,2361309553
6557598,13192280,2020-11-30 21:52:46,Eksamensbesvarelse ExPhil - Karakter A,Examen philosophicum,Universitetet i Oslo,4,Past exams,1,5,8,1964,534,Carmen,Jackson,6964489955
3930113,10891402,2020-11-30 21:52:40,Refelksjonsnotat e5 sykehjem,Sykepleie,Universitetet i Sørøst-Norge,6,Practical,0,2,11,1399,535,Kyle,Horton,8713737004
3272371,12546446,2020-11-30 21:52:31,7. Søvn og hvile,Mennesket og grunnleggende fysiologiske behov,Oslomet - storbyuniversitetet,6,Practical,0,2,3,841,536,Cynthia,Gutierrez,4695259934
3332576,9833888,2020-11-30 21:52:30,Exphil 1 (filosofi) - oppsummering,Examen philosophicum,Universitetet i Oslo,7,Summaries,1,22,20,5632,537,Robert,Evans,4013055863
4258870,13204972,2020-11-30 21:52:28,"Bevegelsesapparatet - skjelett, ledd og muskler","Anatomi, fysiologi og biokjemi",Universitetet i Agder,3,Lecture notes,0,0,10,1619,538,Sharon,Sanchez,1304400748
10266513,11477942,2020-11-30 21:52:17,Om Max weber,Bedriften,Handelshøyskolen BI,9,Tutorial work,1,2,2,961,539,Charlene,Lawson,9027869845
6476536,5780180,2020-11-30 21:52:12,SWOT - Swot,Markedsføringsledelse,Handelshøyskolen BI,6,Practical,0,1,2,341,540,James,Lee,1017853597
3900339,13204972,2020-11-30 21:52:12,Skjelett og ledd,Faglærer i kroppsøving og idrettsfag,Oslomet - storbyuniversitetet,3,Lecture notes,1,0,1,164,541,Michael,Harrison,1718102793
4544783,10071206,2020-11-30 21:52:06,Spørsmål til kapittel 8,Markedskommunikasjon 3.0,Handelshøyskolen BI,7,Summaries,0,-1,4,1156,542,Jennifer,Garcia,6069326030
323291,12159066,2020-11-30 21:52:02,"Summary -  Plato, Aristotle, Descrates, Hume, Kant",Examen philosophicum,Universitetet i Oslo,7,Summaries,1,15,64,15587,543,Michael,Waller,9581198941
2343679,7891428,2020-11-30 21:52:02,DNA og ARV - Foredragsnotater 1,Medisin grunnutdanning 5. semester,Universitetet i Oslo,3,Lecture notes,0,0,7,1757,544,John,Velasquez,8970662049
3900338,13204972,2020-11-30 21:51:57,Skjelett muskulatur,Faglærer i kroppsøving og idrettsfag,Oslomet - storbyuniversitetet,3,Lecture notes,1,0,3,390,545,Lawrence,Odonnell,618646751
10307187,13205250,2020-11-30 21:51:55,STV1400 øvningsark - :-),Offentlig politikk og administrasjon 1 (innføringsemne),Universitetet i Oslo,7,Summaries,1,2,40,11558,546,Katherine,Solomon,4465870043
9337851,13007224,2020-11-30 21:51:54,Bedriften kortsvarsspm,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,50,44,13160,547,Glenn,Levine,327618213
10155812,13204762,2020-11-30 21:51:54,Oppsummering av Exphil,Examen philosophicum,Universitetet i Oslo,7,Summaries,0,1,16,4816,548,Sarah,Clayton,5305745280
6144459,13204762,2020-11-30 21:51:50,Sammenstilling - Exphil,Examen philosophicum,Universitetet i Oslo,7,Summaries,0,1,39,20303,549,Joanna,Jacobs,3898808622
6541679,12679896,2020-11-30 21:51:50,Interessenter og interessentanalyse,Strategi,Handelshøyskolen BI,3,Lecture notes,1,2,2,425,550,Jessica,Shields,922306924
5735701,11283210,2020-11-30 21:51:41,Egeninteressens problem,Bedriften,Handelshøyskolen BI,3,Lecture notes,0,-2,4,598,551,David,Smith,5068841653
3671149,12159066,2020-11-30 21:51:38,Studiespørsmål svar,Exphil,Universitetet i Stavanger,6,Practical,0,82,29,7882,552,Nathan,Faulkner,1845005888
3402571,13204762,2020-11-30 21:51:36,Argumenterende tekst 4,Examen philosophicum,Universitetet i Oslo,8,Mandatory assignments,1,24,4,930,553,Julie,Mendoza,4242145352
9011835,8458510,2020-11-30 21:51:32,Arbeidskrav 1 - full løsning,Finansregnskap og regnskapsanalyse,Handelshøyskolen BI,9,Tutorial work,0,10,3,282,554,Nicholas,Alexander,8467945219
9337851,12361788,2020-11-30 21:51:27,Bedriften kortsvarsspm,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,50,44,13160,555,Gregory,Butler,2807798429
3325166,13204762,2020-11-30 21:51:16,"Vangen, Exphil - Karakter: B",Examen philosophicum,Universitetet i Oslo,10,Essays,1,5,10,2752,556,Susan,Avila,4176207912
4210256,13204972,2020-11-30 21:51:11,Notater om skjelett,Anatomi,Oslomet - storbyuniversitetet,7,Summaries,0,0,6,1898,557,Pamela,Kaufman,8166112048
2036442,13007224,2020-11-30 21:51:01,Kortsvar-bedriften - Sammendrag Bedriften,Bedriften,Handelshøyskolen BI,7,Summaries,1,228,21,5567,558,Nathan,Jackson,4173801732
5555466,9845188,2020-11-30 21:50:59,"Eksamen 3 Mai 2018, svar",Kommunikasjon for ledere og organisasjoner,Handelshøyskolen BI,4,Past exams,1,1,15,3259,559,Kimberly,Frederick,2339507999
2130676,9525140,2020-11-30 21:50:57,"Eksamen 4 Desember 2017, spørsmål og svar",Utviklingspsykologi II,Norges teknisk-naturvitenskapelige universitet,4,Past exams,1,0,12,4050,560,Alyssa,Callahan,4973533886
5541184,12057728,2020-11-30 21:50:55,Ex phil – Filosofer sammendrag,Examen philosophicum,Universitetet i Oslo,7,Summaries,1,3,5,1545,561,Katrina,Sanchez,8686341403
6333785,11477942,2020-11-30 21:50:55,Kortsvarsspørsmål til HIS340 Bedriften høsten 2019,Bedriften,Handelshøyskolen BI,6,Practical,1,10,27,9384,562,Edward,Smith,5479472257
